index,paths,label,bbox,width,height,dataset
2381,kaggle_datasets/lcc-fasd/LCC_FASD/spoof_trn/YOUTUBE_LG58020157_LP770_id37_s0_60.png,0,"[{'id': 0, 'bbox': (35, 50, 152, 152), 'score': [0.8166599869728088], 'center': (111, 126)}]",220,220,LCC_FASD
175,kaggle_datasets/liveness-detection-zalo-2022/train/frames/1534.mp4/output_0004.jpg,0,"[{'id': 0, 'bbox': (123, 220, 124, 124), 'score': [0.7109345197677612], 'center': (185, 282)}]",480,854,liveness-detection-zalo-2022
813,kaggle_datasets/liveness-detection-zalo-2022/train/frames/900.mp4/output_0004.jpg,1,"[{'id': 0, 'bbox': (149, 249, 181, 181), 'score': [0.8752760291099548], 'center': (239, 339)}]",480,852,liveness-detection-zalo-2022
1955,kaggle_datasets/liveness-detection-zalo-2022/train/frames/372.mp4/output_0002.jpg,1,"[{'id': 0, 'bbox': (169, 664, 593, 593), 'score': [0.8641213774681091], 'center': (465, 960)}]",1080,1920,liveness-detection-zalo-2022
294,kaggle_datasets/liveness-detection-zalo-2022/train/frames/1570.mp4/output_0005.jpg,1,"[{'id': 0, 'bbox': (76, 676, 922, 922), 'score': [0.8394546508789062], 'center': (537, 1137)}]",1080,1920,liveness-detection-zalo-2022
2990,kaggle_datasets/lcc-fasd/LCC_FASD/spoof_trn/spoof_903.png,0,"[{'id': 0, 'bbox': (139, 130, 466, 466), 'score': [0.9255898594856262], 'center': (372, 363)}]",687,687,LCC_FASD
1467,kaggle_datasets/real-vs-fake-anti-spoofing-video-classification/train/real_video/frames/12.mp4/output_0016.jpg,1,"[{'id': 0, 'bbox': (196, 785, 632, 632), 'score': [0.9463606476783752], 'center': (512, 1101)}]",1080,2160,liveness-detection-zalo-2022
1175,kaggle_datasets/liveness-detection-zalo-2022/train/frames/1828.mp4/output_0005.jpg,1,"[{'id': 0, 'bbox': (396, 300, 360, 360), 'score': [0.6810113191604614], 'center': (576, 480)}]",1080,1920,liveness-detection-zalo-2022
104,kaggle_datasets/liveness-detection-zalo-2022/train/frames/1513.mp4/output_0005.jpg,1,"[{'id': 0, 'bbox': (562, 879, 987, 987), 'score': [0.8234373331069946], 'center': (1055, 1372)}]",2160,3840,liveness-detection-zalo-2022
2513,kaggle_datasets/real-vs-fake-anti-spoofing-video-classification/train/real_video/frames/8.mp4/output_0013.jpg,1,"[{'id': 0, 'bbox': (-41, 286, 587, 587), 'score': [0.848250150680542], 'center': (252, 579)}]",720,1280,liveness-detection-zalo-2022
1804,kaggle_datasets/liveness-detection-zalo-2022/train/frames/1204.mp4/output_0001.jpg,0,"[{'id': 0, 'bbox': (-204, 359, 1073, 1072), 'score': [0.6013420820236206], 'center': (332, 895)}]",1080,1920,liveness-detection-zalo-2022
2,kaggle_datasets/lcc-fasd/LCC_FASD/spoof_trn/spoof_4988.png,0,"[{'id': 0, 'bbox': (75, 197, 491, 491), 'score': [0.8344513177871704], 'center': (320, 442)}]",812,812,LCC_FASD
600,kaggle_datasets/real-vs-fake-anti-spoofing-video-classification/train/attack/frames/3.mp4/output_0016.jpg,0,"[{'id': 0, 'bbox': (335, 1074, 546, 546), 'score': [0.9559537768363953], 'center': (608, 1347)}]",1080,1920,liveness-detection-zalo-2022
434,kaggle_datasets/lcc-fasd/LCC_FASD/spoof_trn/spoof_3562.png,0,"[{'id': 0, 'bbox': (140, 182, 448, 448), 'score': [0.8826687932014465], 'center': (364, 406)}]",694,694,LCC_FASD
3366,kaggle_datasets/lcc-fasd/LCC_FASD/spoof_trn/YOUTUBE_LGFUNKNOWN_SGS3GTI9300_id47_s2_75.png,0,"[{'id': 0, 'bbox': (121, 154, 348, 348), 'score': [0.9093087911605835], 'center': (295, 328)}]",601,601,LCC_FASD
1611,kaggle_datasets/lcc-fasd/LCC_FASD/real_trn/SMG950U_id130_s0_30.png,1,"[{'id': 0, 'bbox': (94, 131, 401, 401), 'score': [0.8891839981079102], 'center': (294, 331)}]",587,587,LCC_FASD
2434,kaggle_datasets/liveness-detection-zalo-2022/train/frames/1401.mp4/output_0002.jpg,1,"[{'id': 0, 'bbox': (11, 269, 145, 145), 'score': [0.6548622250556946], 'center': (83, 341)}]",240,480,liveness-detection-zalo-2022
555,kaggle_datasets/replay-attack-mobile-dataset-ibeta-1/frames/20241126_030629.mp4/output_0001.jpg,0,"[{'id': 0, 'bbox': (185, 1337, 1664, 1664), 'score': [0.9501659870147705], 'center': (1017, 2169)}]",2160,3840,replay-attack-mobile-dataset-ibeta-1
195,kaggle_datasets/lcc-fasd/LCC_FASD/spoof_trn/spoof_2569.png,0,"[{'id': 0, 'bbox': (32, 128, 384, 384), 'score': [0.9153750538825989], 'center': (224, 320)}]",593,593,LCC_FASD
1661,kaggle_datasets/real-vs-fake-anti-spoofing-video-classification/train/real_video/frames/2.mp4/output_0016.jpg,1,"[{'id': 0, 'bbox': (119, 203, 152, 152), 'score': [0.971991240978241], 'center': (195, 279)}]",360,480,liveness-detection-zalo-2022
671,kaggle_datasets/lcc-fasd/LCC_FASD/spoof_trn/spoof_6505.png,0,"[{'id': 0, 'bbox': (88, 71, 235, 235), 'score': [0.8887684345245361], 'center': (205, 188)}]",364,364,LCC_FASD
2353,kaggle_datasets/liveness-detection-zalo-2022/train/frames/137.mp4/output_0002.jpg,0,"[{'id': 0, 'bbox': (71, 185, 294, 294), 'score': [0.7959047555923462], 'center': (218, 332)}]",480,852,liveness-detection-zalo-2022
2074,kaggle_datasets/liveness-detection-zalo-2022/train/frames/129.mp4/output_0003.jpg,1,"[{'id': 0, 'bbox': (556, 713, 954, 954), 'score': [0.8083854913711548], 'center': (1033, 1190)}]",2160,3840,liveness-detection-zalo-2022
2659,kaggle_datasets/lcc-fasd/LCC_FASD/spoof_trn/spoof_7410.png,0,"[{'id': 0, 'bbox': (100, 131, 329, 329), 'score': [0.8997006416320801], 'center': (264, 295)}]",534,534,LCC_FASD
979,kaggle_datasets/liveness-detection-zalo-2022/train/frames/1767.mp4/output_0001.jpg,1,"[{'id': 0, 'bbox': (86, 720, 874, 874), 'score': [0.8366641402244568], 'center': (523, 1157)}]",1080,1920,liveness-detection-zalo-2022
959,kaggle_datasets/lcc-fasd/LCC_FASD/real_trn/YOUTUBE_id90_s0_105.png,1,"[{'id': 0, 'bbox': (129, 177, 475, 475), 'score': [0.8923295140266418], 'center': (366, 414)}]",733,733,LCC_FASD
1946,kaggle_datasets/lcc-fasd/LCC_FASD/spoof_trn/spoof_3120.png,0,"[{'id': 0, 'bbox': (97, 101, 237, 237), 'score': [0.9246105551719666], 'center': (215, 219)}]",402,402,LCC_FASD
2346,kaggle_datasets/lcc-fasd/LCC_FASD/spoof_trn/spoof_7123.png,0,"[{'id': 0, 'bbox': (84, 127, 271, 271), 'score': [0.8536806702613831], 'center': (219, 262)}]",452,452,LCC_FASD
2381,kaggle_datasets/real-vs-fake-anti-spoofing-video-classification/train/real_video/frames/51.mp4/output_0004.jpg,1,"[{'id': 0, 'bbox': (562, 546, 602, 602), 'score': [0.8468533754348755], 'center': (863, 847)}]",1080,1920,liveness-detection-zalo-2022
610,kaggle_datasets/lcc-fasd/LCC_FASD/real_trn/YOUTUBE_id53_s1_60.png,1,"[{'id': 0, 'bbox': (206, 209, 531, 531), 'score': [0.9335670471191406], 'center': (471, 474)}]",940,940,LCC_FASD
2327,kaggle_datasets/real-vs-fake-anti-spoofing-video-classification/train/real_video/frames/49.mp4/output_0035.jpg,1,"[{'id': 0, 'bbox': (116, 223, 123, 123), 'score': [0.9439424276351929], 'center': (177, 284)}]",360,480,liveness-detection-zalo-2022
2179,kaggle_datasets/lcc-fasd/LCC_FASD/spoof_trn/spoof_6065.png,0,"[{'id': 0, 'bbox': (71, 85, 193, 193), 'score': [0.9144604206085205], 'center': (167, 181)}]",319,319,LCC_FASD
683,kaggle_datasets/lcc-fasd/LCC_FASD/spoof_trn/YOUTUBE_IIYAMAXU_MOTOMC_S1_id31_s0_34.png,0,"[{'id': 0, 'bbox': (68, 95, 241, 241), 'score': [0.8458593487739563], 'center': (188, 215)}]",366,366,LCC_FASD
2982,kaggle_datasets/lcc-fasd/LCC_FASD/spoof_trn/spoof_4980.png,0,"[{'id': 0, 'bbox': (165, 170, 450, 450), 'score': [0.9290661811828613], 'center': (390, 395)}]",747,747,LCC_FASD
389,kaggle_datasets/real-vs-fake-anti-spoofing-video-classification/train/attack/frames/21.mp4/output_0016.jpg,0,"[{'id': 0, 'bbox': (61, 196, 182, 182), 'score': [0.6972945928573608], 'center': (152, 287)}]",360,480,liveness-detection-zalo-2022
520,kaggle_datasets/real-vs-fake-anti-spoofing-video-classification/train/attack/frames/27.mp4/output_0003.jpg,0,"[{'id': 0, 'bbox': (193, 308, 97, 97), 'score': [0.8867440223693848], 'center': (241, 356)}]",480,640,liveness-detection-zalo-2022
1602,kaggle_datasets/lcc-fasd/LCC_FASD/spoof_trn/YOUTUBE_IIYAMAXB_SMG955U_id42_s0_30.png,0,"[{'id': 0, 'bbox': (215, 217, 542, 542), 'score': [0.9265895485877991], 'center': (486, 488)}]",919,919,LCC_FASD
1075,kaggle_datasets/liveness-detection-zalo-2022/train/frames/992.mp4/output_0003.jpg,1,"[{'id': 0, 'bbox': (416, 494, 463, 463), 'score': [0.7896393537521362], 'center': (647, 725)}]",1080,1920,liveness-detection-zalo-2022
1742,kaggle_datasets/lcc-fasd/LCC_FASD/real_trn/YOUTUBE_id112_s0_45.png,1,"[{'id': 0, 'bbox': (94, 98, 259, 259), 'score': [0.9266520142555237], 'center': (223, 227)}]",414,414,LCC_FASD
2355,kaggle_datasets/real-vs-fake-anti-spoofing-video-classification/train/real_video/frames/5.mp4/output_0015.jpg,1,"[{'id': 0, 'bbox': (107, 1014, 645, 645), 'score': [0.8892214298248291], 'center': (429, 1336)}]",1080,1920,liveness-detection-zalo-2022
2019,kaggle_datasets/lcc-fasd/LCC_FASD/spoof_trn/FT720P_MBP1314_IPHONE8F_id3_s1_15.png,0,"[{'id': 0, 'bbox': (87, 147, 440, 440), 'score': [0.8831257224082947], 'center': (307, 367)}]",577,577,LCC_FASD
844,kaggle_datasets/lcc-fasd/LCC_FASD/real_trn/YOUTUBE_id77_s0_120.png,1,"[{'id': 0, 'bbox': (140, 122, 315, 315), 'score': [0.8807211518287659], 'center': (297, 279)}]",495,495,LCC_FASD
2118,kaggle_datasets/real-vs-fake-anti-spoofing-video-classification/train/real_video/frames/41.mp4/output_0008.jpg,1,"[{'id': 0, 'bbox': (135, 227, 140, 140), 'score': [0.9486200213432312], 'center': (205, 297)}]",360,480,liveness-detection-zalo-2022
877,kaggle_datasets/liveness-detection-zalo-2022/train/frames/921.mp4/output_0005.jpg,0,"[{'id': 0, 'bbox': (223, 1004, 652, 652), 'score': [0.7835763096809387], 'center': (549, 1330)}]",1080,1920,liveness-detection-zalo-2022
1855,kaggle_datasets/real-vs-fake-anti-spoofing-video-classification/train/real_video/frames/29.mp4/output_0004.jpg,1,"[{'id': 0, 'bbox': (228, 833, 698, 698), 'score': [0.9018533825874329], 'center': (577, 1182)}]",1080,1920,liveness-detection-zalo-2022
1393,kaggle_datasets/liveness-detection-zalo-2022/train/frames/108.mp4/output_0001.jpg,0,"[{'id': 0, 'bbox': (187, 38, 184, 184), 'score': [0.8629557490348816], 'center': (279, 130)}]",480,854,liveness-detection-zalo-2022
21,kaggle_datasets/lcc-fasd/LCC_FASD/spoof_trn/spoof_926.png,0,"[{'id': 0, 'bbox': (102, 133, 355, 355), 'score': [0.9284541010856628], 'center': (279, 310)}]",561,561,LCC_FASD
2813,kaggle_datasets/lcc-fasd/LCC_FASD/spoof_trn/spoof_2198.png,0,"[{'id': 0, 'bbox': (53, 75, 249, 249), 'score': [0.8259645104408264], 'center': (177, 199)}]",362,362,LCC_FASD
1075,kaggle_datasets/lcc-fasd/LCC_FASD/spoof_trn/spoof_4147.png,0,"[{'id': 0, 'bbox': (225, 189, 538, 538), 'score': [0.90928715467453], 'center': (494, 458)}]",844,844,LCC_FASD
486,kaggle_datasets/lcc-fasd/LCC_FASD/real_trn/YOUTUBE_id45_s0_120.png,1,"[{'id': 0, 'bbox': (75, 132, 265, 265), 'score': [0.9156617522239685], 'center': (207, 264)}]",476,476,LCC_FASD
2055,kaggle_datasets/lcc-fasd/LCC_FASD/spoof_trn/YOUTUBE_IIYAMAXB_SMG955U_id83_s0_30.png,0,"[{'id': 0, 'bbox': (106, 140, 321, 321), 'score': [0.927824079990387], 'center': (266, 300)}]",511,511,LCC_FASD
2364,kaggle_datasets/liveness-detection-zalo-2022/train/frames/493.mp4/output_0002.jpg,1,"[{'id': 0, 'bbox': (330, 703, 409, 409), 'score': [0.8820523619651794], 'center': (534, 907)}]",1080,1920,liveness-detection-zalo-2022
2307,kaggle_datasets/lcc-fasd/LCC_FASD/spoof_trn/spoof_345.png,0,"[{'id': 0, 'bbox': (27, 64, 201, 201), 'score': [0.9031688570976257], 'center': (127, 164)}]",285,285,LCC_FASD
736,kaggle_datasets/lcc-fasd/LCC_FASD/spoof_trn/YOUTUBE_AEUNKNOWN_BQS5025_id47_s3_135.png,0,"[{'id': 0, 'bbox': (113, 114, 317, 317), 'score': [0.9405827522277832], 'center': (271, 272)}]",506,506,LCC_FASD
2224,kaggle_datasets/lcc-fasd/LCC_FASD/spoof_trn/YOUTUBE_IIYAMAXB_WIZARD1_id16_s0_90.png,0,"[{'id': 0, 'bbox': (100, 127, 409, 409), 'score': [0.9167112112045288], 'center': (304, 331)}]",557,557,LCC_FASD
2630,kaggle_datasets/lcc-fasd/LCC_FASD/spoof_trn/spoof_2015.png,0,"[{'id': 0, 'bbox': (67, 114, 288, 288), 'score': [0.8453882932662964], 'center': (211, 258)}]",416,416,LCC_FASD
705,kaggle_datasets/lcc-fasd/LCC_FASD/real_trn/YOUTUBE_id63_s0_15.png,1,"[{'id': 0, 'bbox': (95, 119, 358, 358), 'score': [0.9263072609901428], 'center': (274, 298)}]",547,547,LCC_FASD
38,kaggle_datasets/liveness-detection-zalo-2022/train/frames/685.mp4/output_0005.jpg,1,"[{'id': 0, 'bbox': (110, 334, 216, 216), 'score': [0.8374759554862976], 'center': (218, 442)}]",480,852,liveness-detection-zalo-2022
1840,kaggle_datasets/lcc-fasd/LCC_FASD/spoof_trn/YOUTUBE_IIYAMAXB_SMG955U_id61_s0_45.png,0,"[{'id': 0, 'bbox': (96, 105, 321, 321), 'score': [0.9211592078208923], 'center': (256, 265)}]",479,479,LCC_FASD
1895,kaggle_datasets/real-vs-fake-anti-spoofing-video-classification/train/real_video/frames/30.mp4/output_0010.jpg,1,"[{'id': 0, 'bbox': (166, 675, 458, 458), 'score': [0.9289347529411316], 'center': (395, 904)}]",880,1920,liveness-detection-zalo-2022
2853,kaggle_datasets/lcc-fasd/LCC_FASD/spoof_trn/spoof_2239.png,0,"[{'id': 0, 'bbox': (200, 190, 503, 503), 'score': [0.8666996955871582], 'center': (451, 441)}]",817,817,LCC_FASD
1648,kaggle_datasets/lcc-fasd/LCC_FASD/spoof_trn/spoof_2821.png,0,"[{'id': 0, 'bbox': (89, 141, 353, 353), 'score': [0.8218642473220825], 'center': (265, 317)}]",527,527,LCC_FASD
232,kaggle_datasets/replay-attack-mobile-dataset-ibeta-1/frames/20241126_024625.mp4/output_0013.jpg,0,"[{'id': 0, 'bbox': (-61, 1232, 2411, 2411), 'score': [0.8892439603805542], 'center': (1144, 2437)}]",2160,3840,replay-attack-mobile-dataset-ibeta-1
1341,kaggle_datasets/lcc-fasd/LCC_FASD/real_trn/real_59.png,1,"[{'id': 0, 'bbox': (134, 154, 474, 474), 'score': [0.9010239839553833], 'center': (371, 391)}]",667,667,LCC_FASD
2110,kaggle_datasets/lcc-fasd/LCC_FASD/spoof_trn/spoof_6002.png,0,"[{'id': 0, 'bbox': (83, 116, 286, 286), 'score': [0.9130063056945801], 'center': (226, 259)}]",438,438,LCC_FASD
516,kaggle_datasets/lcc-fasd/LCC_FASD/spoof_trn/spoof_3637.png,0,"[{'id': 0, 'bbox': (99, 106, 272, 272), 'score': [0.9339327216148376], 'center': (235, 242)}]",440,440,LCC_FASD
1887,kaggle_datasets/liveness-detection-zalo-2022/train/frames/350.mp4/output_0002.jpg,1,"[{'id': 0, 'bbox': (97, 260, 266, 266), 'score': [0.6865626573562622], 'center': (230, 393)}]",480,852,liveness-detection-zalo-2022
1482,kaggle_datasets/liveness-detection-zalo-2022/train/frames/238.mp4/output_0001.jpg,1,"[{'id': 0, 'bbox': (338, 368, 517, 517), 'score': [0.9052602052688599], 'center': (596, 626)}]",1080,1920,liveness-detection-zalo-2022
1372,kaggle_datasets/lcc-fasd/LCC_FASD/real_trn/real_84.png,1,"[{'id': 0, 'bbox': (70, 117, 370, 369), 'score': [0.866847038269043], 'center': (255, 301)}]",483,483,LCC_FASD
140,kaggle_datasets/antispoofing-replay-dataset/frames/0001ffba3c--628cc2211b4d6738e8ba8f01/output_0003.jpg,0,"[{'id': 0, 'bbox': (260, 797, 370, 370), 'score': [0.9560098648071289], 'center': (445, 982)}]",920,1920,antispoofing-replay-dataset
2254,kaggle_datasets/lcc-fasd/LCC_FASD/spoof_trn/spoof_3401.png,0,"[{'id': 0, 'bbox': (118, 168, 487, 487), 'score': [0.8997059464454651], 'center': (361, 411)}]",704,704,LCC_FASD
2405,kaggle_datasets/real-vs-fake-anti-spoofing-video-classification/train/real_video/frames/52.mp4/output_0010.jpg,1,"[{'id': 0, 'bbox': (97, 129, 132, 132), 'score': [0.9551486372947693], 'center': (163, 195)}]",360,480,liveness-detection-zalo-2022
483,kaggle_datasets/lcc-fasd/LCC_FASD/spoof_trn/YOUTUBE_AAR7_IPHONE4S_id47_s1_90.png,0,"[{'id': 0, 'bbox': (122, 195, 570, 570), 'score': [0.9403876066207886], 'center': (407, 480)}]",898,898,LCC_FASD
1015,kaggle_datasets/liveness-detection-zalo-2022/train/frames/976.mp4/output_0003.jpg,1,"[{'id': 0, 'bbox': (205, 487, 428, 428), 'score': [0.6573379635810852], 'center': (419, 701)}]",720,1280,liveness-detection-zalo-2022
2315,kaggle_datasets/lcc-fasd/LCC_FASD/spoof_trn/YOUTUBE_LG58020157_LA319_id33_s1_75.png,0,"[{'id': 0, 'bbox': (64, 80, 197, 197), 'score': [0.900437593460083], 'center': (162, 178)}]",324,324,LCC_FASD
2142,kaggle_datasets/liveness-detection-zalo-2022/train/frames/1308.mp4/output_0003.jpg,1,"[{'id': 0, 'bbox': (60, 157, 174, 174), 'score': [0.8091387152671814], 'center': (147, 244)}]",272,480,liveness-detection-zalo-2022
2329,kaggle_datasets/lcc-fasd/LCC_FASD/spoof_trn/YOUTUBE_LG58020157_LA319_id47_s0_154.png,0,"[{'id': 0, 'bbox': (38, 74, 176, 176), 'score': [0.9082350730895996], 'center': (126, 162)}]",289,289,LCC_FASD
2107,kaggle_datasets/liveness-detection-zalo-2022/train/frames/421.mp4/output_0004.jpg,1,"[{'id': 0, 'bbox': (92, 514, 583, 583), 'score': [0.7778574228286743], 'center': (383, 805)}]",1080,1920,liveness-detection-zalo-2022
1963,kaggle_datasets/lcc-fasd/LCC_FASD/spoof_trn/spoof_5869.png,0,"[{'id': 0, 'bbox': (100, 138, 345, 345), 'score': [0.908683717250824], 'center': (272, 310)}]",534,534,LCC_FASD
1468,kaggle_datasets/lcc-fasd/LCC_FASD/spoof_trn/spoof_5417.png,0,"[{'id': 0, 'bbox': (72, 119, 363, 363), 'score': [0.8940091729164124], 'center': (253, 300)}]",561,561,LCC_FASD
609,kaggle_datasets/liveness-detection-zalo-2022/train/frames/1660.mp4/output_0001.jpg,1,"[{'id': 0, 'bbox': (259, 358, 554, 554), 'score': [0.8767498135566711], 'center': (536, 635)}]",1080,1920,liveness-detection-zalo-2022
22,kaggle_datasets/antispoofing-replay-dataset/frames/0001ffba3c--62880080572a894c5df8f427/output_0009.jpg,0,"[{'id': 0, 'bbox': (199, 412, 816, 816), 'score': [0.9053252339363098], 'center': (607, 820)}]",1080,1920,antispoofing-replay-dataset
1794,kaggle_datasets/lcc-fasd/LCC_FASD/real_trn/YOUTUBE_id16_s0_30.png,1,"[{'id': 0, 'bbox': (106, 105, 312, 312), 'score': [0.9414664506912231], 'center': (262, 261)}]",482,482,LCC_FASD
217,kaggle_datasets/lcc-fasd/LCC_FASD/spoof_trn/YOUTUBE_IIYAMAXB_IPHONE7F_id26_s0_45.png,0,"[{'id': 0, 'bbox': (56, 115, 394, 394), 'score': [0.8912873268127441], 'center': (253, 312)}]",490,490,LCC_FASD
1975,kaggle_datasets/liveness-detection-zalo-2022/train/frames/125.mp4/output_0002.jpg,1,"[{'id': 0, 'bbox': (516, 368, 325, 325), 'score': [0.8378094434738159], 'center': (678, 530)}]",1080,1920,liveness-detection-zalo-2022
2142,kaggle_datasets/liveness-detection-zalo-2022/train/frames/429.mp4/output_0004.jpg,1,"[{'id': 0, 'bbox': (100, 274, 319, 318), 'score': [0.7915863990783691], 'center': (259, 433)}]",480,852,liveness-detection-zalo-2022
672,kaggle_datasets/lcc-fasd/LCC_FASD/spoof_trn/YOUTUBE_AEME725_HONOR6CP_id56_s1_60.png,0,"[{'id': 0, 'bbox': (95, 121, 262, 262), 'score': [0.9066553115844727], 'center': (226, 252)}]",428,428,LCC_FASD
2666,kaggle_datasets/lcc-fasd/LCC_FASD/spoof_trn/spoof_469.png,0,"[{'id': 0, 'bbox': (84, 147, 523, 523), 'score': [0.8993433713912964], 'center': (345, 408)}]",657,657,LCC_FASD
2068,kaggle_datasets/liveness-detection-zalo-2022/train/frames/1288.mp4/output_0001.jpg,1,"[{'id': 0, 'bbox': (138, 418, 491, 491), 'score': [0.8219582438468933], 'center': (383, 663)}]",720,1280,liveness-detection-zalo-2022
7,kaggle_datasets/replay-attack-mobile-dataset-ibeta-1/frames/PXL_20230324_183948636.mp4/output_0008.jpg,0,"[{'id': 0, 'bbox': (-414, 958, 2983, 2983), 'score': [0.8417216539382935], 'center': (1077, 2449)}]",2160,3840,replay-attack-mobile-dataset-ibeta-1
851,kaggle_datasets/lcc-fasd/LCC_FASD/spoof_trn/YOUTUBE_ATMP253MG_XIAOMIMI6_id50_s0_15.png,0,"[{'id': 0, 'bbox': (131, 176, 541, 540), 'score': [0.8841055035591125], 'center': (401, 446)}]",838,838,LCC_FASD
871,kaggle_datasets/real-vs-fake-anti-spoofing-video-classification/train/attack/frames/41.mp4/output_0017.jpg,0,"[{'id': 0, 'bbox': (107, 186, 126, 126), 'score': [0.8737797737121582], 'center': (170, 249)}]",360,480,liveness-detection-zalo-2022
18,kaggle_datasets/liveness-detection-zalo-2022/train/frames/68.mp4/output_0004.jpg,0,"[{'id': 0, 'bbox': (108, 744, 784, 784), 'score': [0.789933979511261], 'center': (500, 1136)}]",1080,1920,liveness-detection-zalo-2022
2484,kaggle_datasets/real-vs-fake-anti-spoofing-video-classification/train/real_video/frames/7.mp4/output_0005.jpg,1,"[{'id': 0, 'bbox': (228, 327, 545, 545), 'score': [0.7756499648094177], 'center': (500, 599)}]",1080,1920,liveness-detection-zalo-2022
1994,kaggle_datasets/real-vs-fake-anti-spoofing-video-classification/train/real_video/frames/35.mp4/output_0020.jpg,1,"[{'id': 0, 'bbox': (162, 213, 146, 146), 'score': [0.9331239461898804], 'center': (235, 286)}]",360,480,liveness-detection-zalo-2022
1775,kaggle_datasets/lcc-fasd/LCC_FASD/spoof_trn/spoof_5696.png,0,"[{'id': 0, 'bbox': (52, 99, 288, 288), 'score': [0.8634607195854187], 'center': (196, 243)}]",399,399,LCC_FASD
282,kaggle_datasets/liveness-detection-zalo-2022/train/frames/1569.mp4/output_0003.jpg,1,"[{'id': 0, 'bbox': (428, 293, 410, 410), 'score': [0.8880428075790405], 'center': (633, 498)}]",1080,1920,liveness-detection-zalo-2022
2056,kaggle_datasets/real-vs-fake-anti-spoofing-video-classification/train/real_video/frames/38.mp4/output_0010.jpg,1,"[{'id': 0, 'bbox': (122, 331, 212, 212), 'score': [0.8771090507507324], 'center': (228, 437)}]",480,720,liveness-detection-zalo-2022
1977,kaggle_datasets/liveness-detection-zalo-2022/train/frames/125.mp4/output_0004.jpg,1,"[{'id': 0, 'bbox': (463, 360, 337, 337), 'score': [0.9212061166763306], 'center': (631, 528)}]",1080,1920,liveness-detection-zalo-2022
1575,kaggle_datasets/lcc-fasd/LCC_FASD/spoof_trn/spoof_5514.png,0,"[{'id': 0, 'bbox': (110, 150, 402, 402), 'score': [0.9129359722137451], 'center': (311, 351)}]",626,626,LCC_FASD
713,kaggle_datasets/lcc-fasd/LCC_FASD/spoof_trn/spoof_3818.png,0,"[{'id': 0, 'bbox': (51, 57, 137, 137), 'score': [0.8800056576728821], 'center': (119, 125)}]",231,231,LCC_FASD
